ProductID,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,SellStartDate,SellEndDate,DiscontinuedDate,ProductDescriptionID,CultureID,ProductCategoryID
935,LL Mountain Pedal,PD-M282,False,True,Silver/Black,500,375,17.9776,40.49,,,218.0,1,M ,L ,,13,2013-05-30,,,1789,he    ,2
935,LL Mountain Pedal,PD-M282,False,True,Silver/Black,500,375,17.9776,40.49,,,218.0,1,M ,L ,,13,2013-05-30,,,1910,zh-cht,2
936,ML Mountain Pedal,PD-M340,False,True,Silver/Black,500,375,27.568,62.09,,,215.0,1,M ,M ,,13,2013-05-30,,,848,en    ,2
936,ML Mountain Pedal,PD-M340,False,True,Silver/Black,500,375,27.568,62.09,,,215.0,1,M ,M ,,13,2013-05-30,,,1421,ar    ,2
936,ML Mountain Pedal,PD-M340,False,True,Silver/Black,500,375,27.568,62.09,,,215.0,1,M ,M ,,13,2013-05-30,,,1537,fr    ,2
936,ML Mountain Pedal,PD-M340,False,True,Silver/Black,500,375,27.568,62.09,,,215.0,1,M ,M ,,13,2013-05-30,,,1660,th    ,2
936,ML Mountain Pedal,PD-M340,False,True,Silver/Black,500,375,27.568,62.09,,,215.0,1,M ,M ,,13,2013-05-30,,,1790,he    ,2
936,ML Mountain Pedal,PD-M340,False,True,Silver/Black,500,375,27.568,62.09,,,215.0,1,M ,M ,,13,2013-05-30,,,1911,zh-cht,2
937,HL Mountain Pedal,PD-M562,False,True,Silver/Black,500,375,35.9596,80.99,,,185.0,1,M ,H ,,13,2013-05-30,,,849,en    ,2
937,HL Mountain Pedal,PD-M562,False,True,Silver/Black,500,375,35.9596,80.99,,,185.0,1,M ,H ,,13,2013-05-30,,,1422,ar    ,2
937,HL Mountain Pedal,PD-M562,False,True,Silver/Black,500,375,35.9596,80.99,,,185.0,1,M ,H ,,13,2013-05-30,,,1538,fr    ,2
937,HL Mountain Pedal,PD-M562,False,True,Silver/Black,500,375,35.9596,80.99,,,185.0,1,M ,H ,,13,2013-05-30,,,1661,th    ,2
937,HL Mountain Pedal,PD-M562,False,True,Silver/Black,500,375,35.9596,80.99,,,185.0,1,M ,H ,,13,2013-05-30,,,1791,he    ,2
937,HL Mountain Pedal,PD-M562,False,True,Silver/Black,500,375,35.9596,80.99,,,185.0,1,M ,H ,,13,2013-05-30,,,1912,zh-cht,2
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,,,189.0,1,R ,L ,,13,2013-05-30,,,850,en    ,2
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,,,189.0,1,R ,L ,,13,2013-05-30,,,1423,ar    ,2
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,,,189.0,1,R ,L ,,13,2013-05-30,,,1539,fr    ,2
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,,,189.0,1,R ,L ,,13,2013-05-30,,,1662,th    ,2
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,,,189.0,1,R ,L ,,13,2013-05-30,,,1792,he    ,2
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,,,189.0,1,R ,L ,,13,2013-05-30,,,1913,zh-cht,2
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,,,168.0,1,R ,M ,,13,2013-05-30,,,851,en    ,2
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,,,168.0,1,R ,M ,,13,2013-05-30,,,1424,ar    ,2
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,,,168.0,1,R ,M ,,13,2013-05-30,,,1540,fr    ,2
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,,,168.0,1,R ,M ,,13,2013-05-30,,,1663,th    ,2
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,,,168.0,1,R ,M ,,13,2013-05-30,,,1793,he    ,2
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,,,168.0,1,R ,M ,,13,2013-05-30,,,1914,zh-cht,2
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,,,149.0,1,R ,H ,,13,2013-05-30,,,852,en    ,2
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,,,149.0,1,R ,H ,,13,2013-05-30,,,1425,ar    ,2
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,,,149.0,1,R ,H ,,13,2013-05-30,,,1541,fr    ,2
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,,,149.0,1,R ,H ,,13,2013-05-30,,,1664,th    ,2
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,,,149.0,1,R ,H ,,13,2013-05-30,,,1794,he    ,2
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,,,149.0,1,R ,H ,,13,2013-05-30,,,1915,zh-cht,2
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,,,,1,T ,,,13,2013-05-30,,,853,en    ,2
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,,,,1,T ,,,13,2013-05-30,,,1426,ar    ,2
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,,,,1,T ,,,13,2013-05-30,,,1542,fr    ,2
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,,,,1,T ,,,13,2013-05-30,,,1665,th    ,2
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,,,,1,T ,,,13,2013-05-30,,,1795,he    ,2
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,,,,1,T ,,,13,2013-05-30,,,1916,zh-cht,2
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,2.73,2,M ,M ,W ,12,2013-05-30,,,642,en    ,2
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,2.73,2,M ,M ,W ,12,2013-05-30,,,1398,ar    ,2
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,2.73,2,M ,M ,W ,12,2013-05-30,,,1515,fr    ,2
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,2.73,2,M ,M ,W ,12,2013-05-30,,,1637,th    ,2
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,2.73,2,M ,M ,W ,12,2013-05-30,,,1760,he    ,2
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,2.73,2,M ,M ,W ,12,2013-05-30,,,1887,zh-cht,2
943,"LL Mountain Frame - Black, 40",FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,637,en    ,2
943,"LL Mountain Frame - Black, 40",FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1397,ar    ,2
943,"LL Mountain Frame - Black, 40",FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1514,fr    ,2
943,"LL Mountain Frame - Black, 40",FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1636,th    ,2
943,"LL Mountain Frame - Black, 40",FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1759,he    ,2
943,"LL Mountain Frame - Black, 40",FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1886,zh-cht,2
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,637,en    ,2
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1397,ar    ,2
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1514,fr    ,2
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1636,th    ,2
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1759,he    ,2
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,2.88,2,M ,L ,U ,12,2013-05-30,,,1886,zh-cht,2
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,,,88.0,1,,,,9,2013-05-30,,,630,en    ,2
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,,,88.0,1,,,,9,2013-05-30,,,1393,ar    ,2
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,,,88.0,1,,,,9,2013-05-30,,,1510,fr    ,2
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,,,88.0,1,,,,9,2013-05-30,,,1632,th    ,2
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,,,88.0,1,,,,9,2013-05-30,,,1755,he    ,2
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,,,88.0,1,,,,9,2013-05-30,,,1882,zh-cht,2
946,LL Touring Handlebars,HB-T721,True,True,,500,375,20.464,46.09,,,,1,T ,L ,,4,2013-05-30,,,703,en    ,2
946,LL Touring Handlebars,HB-T721,True,True,,500,375,20.464,46.09,,,,1,T ,L ,,4,2013-05-30,,,1415,ar    ,2
946,LL Touring Handlebars,HB-T721,True,True,,500,375,20.464,46.09,,,,1,T ,L ,,4,2013-05-30,,,1531,fr    ,2
946,LL Touring Handlebars,HB-T721,True,True,,500,375,20.464,46.09,,,,1,T ,L ,,4,2013-05-30,,,1654,th    ,2
946,LL Touring Handlebars,HB-T721,True,True,,500,375,20.464,46.09,,,,1,T ,L ,,4,2013-05-30,,,1784,he    ,2
946,LL Touring Handlebars,HB-T721,True,True,,500,375,20.464,46.09,,,,1,T ,L ,,4,2013-05-30,,,1905,zh-cht,2
947,HL Touring Handlebars,HB-T928,True,True,,500,375,40.6571,91.57,,,,1,T ,H ,,4,2013-05-30,,,704,en    ,2
947,HL Touring Handlebars,HB-T928,True,True,,500,375,40.6571,91.57,,,,1,T ,H ,,4,2013-05-30,,,1416,ar    ,2
947,HL Touring Handlebars,HB-T928,True,True,,500,375,40.6571,91.57,,,,1,T ,H ,,4,2013-05-30,,,1532,fr    ,2
947,HL Touring Handlebars,HB-T928,True,True,,500,375,40.6571,91.57,,,,1,T ,H ,,4,2013-05-30,,,1655,th    ,2
947,HL Touring Handlebars,HB-T928,True,True,,500,375,40.6571,91.57,,,,1,T ,H ,,4,2013-05-30,,,1785,he    ,2
947,HL Touring Handlebars,HB-T928,True,True,,500,375,40.6571,91.57,,,,1,T ,H ,,4,2013-05-30,,,1906,zh-cht,2
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,,,317.0,1,,,,6,2013-05-30,,,627,en    ,2
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,,,317.0,1,,,,6,2013-05-30,,,1392,ar    ,2
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,,,317.0,1,,,,6,2013-05-30,,,1509,fr    ,2
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,,,317.0,1,,,,6,2013-05-30,,,1631,th    ,2
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,,,317.0,1,,,,6,2013-05-30,,,1754,he    ,2
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,,,317.0,1,,,,6,2013-05-30,,,1880,zh-cht,2
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,,,600.0,1,,L ,,8,2013-05-30,,,618,en    ,2
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,,,600.0,1,,L ,,8,2013-05-30,,,1389,ar    ,2
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,,,600.0,1,,L ,,8,2013-05-30,,,1506,fr    ,2
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,,,600.0,1,,L ,,8,2013-05-30,,,1628,th    ,2
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,,,600.0,1,,L ,,8,2013-05-30,,,1751,he    ,2
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,,,600.0,1,,L ,,8,2013-05-30,,,1877,zh-cht,2
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,,,635.0,1,,M ,,8,2013-05-30,,,619,en    ,2
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,,,635.0,1,,M ,,8,2013-05-30,,,1390,ar    ,2
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,,,635.0,1,,M ,,8,2013-05-30,,,1507,fr    ,2
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,,,635.0,1,,M ,,8,2013-05-30,,,1629,th    ,2
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,,,635.0,1,,M ,,8,2013-05-30,,,1752,he    ,2
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,,,635.0,1,,M ,,8,2013-05-30,,,1878,zh-cht,2
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,,,575.0,1,,H ,,8,2013-05-30,,,620,en    ,2
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,,,575.0,1,,H ,,8,2013-05-30,,,1391,ar    ,2
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,,,575.0,1,,H ,,8,2013-05-30,,,1508,fr    ,2
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,,,575.0,1,,H ,,8,2013-05-30,,,1630,th    ,2
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,,,575.0,1,,H ,,8,2013-05-30,,,1753,he    ,2
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,,,575.0,1,,H ,,8,2013-05-30,,,1879,zh-cht,2
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,,,,1,,,,7,2013-05-30,,,613,en    ,2
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,,,,1,,,,7,2013-05-30,,,1388,ar    ,2
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,,,,1,,,,7,2013-05-30,,,1505,fr    ,2
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,,,,1,,,,7,2013-05-30,,,1627,th    ,2
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,,,,1,,,,7,2013-05-30,,,1750,he    ,2
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,,,,1,,,,7,2013-05-30,,,1876,zh-cht,2
953,"Touring-2000 Blue, 60",BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,27.9,4,T ,M ,U ,3,2013-05-30,,,554,en    ,1
953,"Touring-2000 Blue, 60",BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,27.9,4,T ,M ,U ,3,2013-05-30,,,1379,ar    ,1
953,"Touring-2000 Blue, 60",BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,27.9,4,T ,M ,U ,3,2013-05-30,,,1503,fr    ,1
953,"Touring-2000 Blue, 60",BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,27.9,4,T ,M ,U ,3,2013-05-30,,,1625,th    ,1
953,"Touring-2000 Blue, 60",BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,27.9,4,T ,M ,U ,3,2013-05-30,,,1748,he    ,1
953,"Touring-2000 Blue, 60",BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,27.9,4,T ,M ,U ,3,2013-05-30,,,1874,zh-cht,1
954,"Touring-1000 Yellow, 46",BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,25.13,4,T ,H ,U ,3,2013-05-30,,,594,en    ,1
954,"Touring-1000 Yellow, 46",BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,25.13,4,T ,H ,U ,3,2013-05-30,,,1387,ar    ,1
954,"Touring-1000 Yellow, 46",BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,25.13,4,T ,H ,U ,3,2013-05-30,,,1504,fr    ,1
954,"Touring-1000 Yellow, 46",BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,25.13,4,T ,H ,U ,3,2013-05-30,,,1626,th    ,1
954,"Touring-1000 Yellow, 46",BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,25.13,4,T ,H ,U ,3,2013-05-30,,,1749,he    ,1
954,"Touring-1000 Yellow, 46",BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,25.13,4,T ,H ,U ,3,2013-05-30,,,1875,zh-cht,1
955,"Touring-1000 Yellow, 50",BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,25.42,4,T ,H ,U ,3,2013-05-30,,,594,en    ,1
955,"Touring-1000 Yellow, 50",BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,25.42,4,T ,H ,U ,3,2013-05-30,,,1387,ar    ,1
955,"Touring-1000 Yellow, 50",BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,25.42,4,T ,H ,U ,3,2013-05-30,,,1504,fr    ,1
955,"Touring-1000 Yellow, 50",BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,25.42,4,T ,H ,U ,3,2013-05-30,,,1626,th    ,1
955,"Touring-1000 Yellow, 50",BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,25.42,4,T ,H ,U ,3,2013-05-30,,,1749,he    ,1
955,"Touring-1000 Yellow, 50",BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,25.42,4,T ,H ,U ,3,2013-05-30,,,1875,zh-cht,1
956,"Touring-1000 Yellow, 54",BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,25.68,4,T ,H ,U ,3,2013-05-30,,,594,en    ,1
956,"Touring-1000 Yellow, 54",BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,25.68,4,T ,H ,U ,3,2013-05-30,,,1387,ar    ,1
956,"Touring-1000 Yellow, 54",BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,25.68,4,T ,H ,U ,3,2013-05-30,,,1504,fr    ,1
956,"Touring-1000 Yellow, 54",BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,25.68,4,T ,H ,U ,3,2013-05-30,,,1626,th    ,1
956,"Touring-1000 Yellow, 54",BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,25.68,4,T ,H ,U ,3,2013-05-30,,,1749,he    ,1
956,"Touring-1000 Yellow, 54",BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,25.68,4,T ,H ,U ,3,2013-05-30,,,1875,zh-cht,1
957,"Touring-1000 Yellow, 60",BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,25.9,4,T ,H ,U ,3,2013-05-30,,,594,en    ,1
957,"Touring-1000 Yellow, 60",BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,25.9,4,T ,H ,U ,3,2013-05-30,,,1387,ar    ,1
957,"Touring-1000 Yellow, 60",BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,25.9,4,T ,H ,U ,3,2013-05-30,,,1504,fr    ,1
957,"Touring-1000 Yellow, 60",BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,25.9,4,T ,H ,U ,3,2013-05-30,,,1626,th    ,1
957,"Touring-1000 Yellow, 60",BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,25.9,4,T ,H ,U ,3,2013-05-30,,,1749,he    ,1
957,"Touring-1000 Yellow, 60",BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,25.9,4,T ,H ,U ,3,2013-05-30,,,1875,zh-cht,1
958,"Touring-3000 Blue, 54",BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,29.68,4,T ,L ,U ,3,2013-05-30,,,513,en    ,1
958,"Touring-3000 Blue, 54",BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,29.68,4,T ,L ,U ,3,2013-05-30,,,1378,ar    ,1
958,"Touring-3000 Blue, 54",BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,29.68,4,T ,L ,U ,3,2013-05-30,,,1502,fr    ,1
958,"Touring-3000 Blue, 54",BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,29.68,4,T ,L ,U ,3,2013-05-30,,,1624,th    ,1
958,"Touring-3000 Blue, 54",BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,29.68,4,T ,L ,U ,3,2013-05-30,,,1747,he    ,1
958,"Touring-3000 Blue, 54",BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,29.68,4,T ,L ,U ,3,2013-05-30,,,1873,zh-cht,1
959,"Touring-3000 Blue, 58",BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,29.9,4,T ,L ,U ,3,2013-05-30,,,513,en    ,1
959,"Touring-3000 Blue, 58",BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,29.9,4,T ,L ,U ,3,2013-05-30,,,1378,ar    ,1
959,"Touring-3000 Blue, 58",BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,29.9,4,T ,L ,U ,3,2013-05-30,,,1502,fr    ,1
959,"Touring-3000 Blue, 58",BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,29.9,4,T ,L ,U ,3,2013-05-30,,,1624,th    ,1
959,"Touring-3000 Blue, 58",BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,29.9,4,T ,L ,U ,3,2013-05-30,,,1747,he    ,1
959,"Touring-3000 Blue, 58",BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,29.9,4,T ,L ,U ,3,2013-05-30,,,1873,zh-cht,1
960,"Touring-3000 Blue, 62",BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,30.0,4,T ,L ,U ,3,2013-05-30,,,513,en    ,1
960,"Touring-3000 Blue, 62",BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,30.0,4,T ,L ,U ,3,2013-05-30,,,1378,ar    ,1
960,"Touring-3000 Blue, 62",BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,30.0,4,T ,L ,U ,3,2013-05-30,,,1502,fr    ,1
960,"Touring-3000 Blue, 62",BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,30.0,4,T ,L ,U ,3,2013-05-30,,,1624,th    ,1
960,"Touring-3000 Blue, 62",BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,30.0,4,T ,L ,U ,3,2013-05-30,,,1747,he    ,1
960,"Touring-3000 Blue, 62",BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,30.0,4,T ,L ,U ,3,2013-05-30,,,1873,zh-cht,1
961,"Touring-3000 Yellow, 44",BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,28.77,4,T ,L ,U ,3,2013-05-30,,,513,en    ,1
961,"Touring-3000 Yellow, 44",BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,28.77,4,T ,L ,U ,3,2013-05-30,,,1378,ar    ,1
961,"Touring-3000 Yellow, 44",BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,28.77,4,T ,L ,U ,3,2013-05-30,,,1502,fr    ,1
961,"Touring-3000 Yellow, 44",BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,28.77,4,T ,L ,U ,3,2013-05-30,,,1624,th    ,1
961,"Touring-3000 Yellow, 44",BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,28.77,4,T ,L ,U ,3,2013-05-30,,,1747,he    ,1
961,"Touring-3000 Yellow, 44",BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,28.77,4,T ,L ,U ,3,2013-05-30,,,1873,zh-cht,1
962,"Touring-3000 Yellow, 50",BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,29.13,4,T ,L ,U ,3,2013-05-30,,,513,en    ,1
962,"Touring-3000 Yellow, 50",BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,29.13,4,T ,L ,U ,3,2013-05-30,,,1378,ar    ,1
962,"Touring-3000 Yellow, 50",BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,29.13,4,T ,L ,U ,3,2013-05-30,,,1502,fr    ,1
962,"Touring-3000 Yellow, 50",BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,29.13,4,T ,L ,U ,3,2013-05-30,,,1624,th    ,1
962,"Touring-3000 Yellow, 50",BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,29.13,4,T ,L ,U ,3,2013-05-30,,,1747,he    ,1
962,"Touring-3000 Yellow, 50",BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,29.13,4,T ,L ,U ,3,2013-05-30,,,1873,zh-cht,1
963,"Touring-3000 Yellow, 54",BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,29.42,4,T ,L ,U ,3,2013-05-30,,,513,en    ,1
963,"Touring-3000 Yellow, 54",BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,29.42,4,T ,L ,U ,3,2013-05-30,,,1378,ar    ,1
963,"Touring-3000 Yellow, 54",BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,29.42,4,T ,L ,U ,3,2013-05-30,,,1502,fr    ,1
963,"Touring-3000 Yellow, 54",BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,29.42,4,T ,L ,U ,3,2013-05-30,,,1624,th    ,1
963,"Touring-3000 Yellow, 54",BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,29.42,4,T ,L ,U ,3,2013-05-30,,,1747,he    ,1
963,"Touring-3000 Yellow, 54",BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,29.42,4,T ,L ,U ,3,2013-05-30,,,1873,zh-cht,1
