SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue
73144,8,2014-05-17,2014-05-29,2014-05-24,5,True,,23218,,8,21037,21037,1,,38.98,3.1184,0.9745,43.0729
73145,8,2014-05-17,2014-05-29,2014-05-24,5,True,,24215,,8,11448,11448,1,,88.97,7.1176,2.2243,98.3119
73146,8,2014-05-17,2014-05-29,2014-05-24,5,True,,26888,,10,19889,19889,1,12277.0,38.98,3.1184,0.9745,43.0729
73147,8,2014-05-17,2014-05-29,2014-05-24,5,True,,24207,,10,26709,26709,1,12277.0,4.99,0.3992,0.1248,5.514
73148,8,2014-05-17,2014-05-29,2014-05-24,5,True,,26819,,8,14015,14015,1,,69.46,5.5568,1.7365,76.7533
73149,8,2014-05-17,2014-05-29,2014-05-24,5,True,,17808,,10,15386,15386,1,12277.0,94.97,7.5976,2.3743,104.9419
73150,8,2014-05-17,2014-05-29,2014-05-24,5,True,,13593,,8,18854,18854,1,,49.97,3.9976,1.2493,55.2169
73151,8,2014-05-17,2014-05-29,2014-05-24,5,True,,18876,,4,14158,14158,1,,2329.98,186.3984,58.2495,2574.6279
73152,8,2014-05-17,2014-05-29,2014-05-24,5,True,,13730,,1,22686,22686,1,,2389.46,191.1568,59.7365,2640.3533
73153,8,2014-05-17,2014-05-29,2014-05-24,5,True,,18566,,4,23488,23488,1,,2379.48,190.3584,59.487,2629.3254
73154,8,2014-05-17,2014-05-29,2014-05-24,5,True,,20015,,4,19578,19578,1,,564.99,45.1992,14.1248,624.314
73155,8,2014-05-17,2014-05-29,2014-05-24,5,True,,20003,,4,13541,13541,1,,579.97,46.3976,14.4993,640.8669
73156,8,2014-05-17,2014-05-29,2014-05-24,5,True,,18515,,1,12372,12372,1,,2396.94,191.7552,59.9235,2648.6187
73157,8,2014-05-17,2014-05-29,2014-05-24,5,True,,18511,,4,16346,16346,1,,2465.93,197.2744,61.6483,2724.8527
73158,8,2014-05-17,2014-05-29,2014-05-24,5,True,,13878,,6,23566,23566,1,12274.0,2366.96,189.3568,59.174,2615.4908
73159,8,2014-05-17,2014-05-29,2014-05-24,5,True,,18442,,1,25763,25763,1,,2312.26,184.9808,57.8065,2555.0473
73160,8,2014-05-17,2014-05-29,2014-05-24,5,True,,27895,,7,22569,22569,1,,811.32,64.9056,20.283,896.5086
73161,8,2014-05-17,2014-05-29,2014-05-24,5,True,,22200,,9,13943,13943,1,12272.0,2478.34,198.2672,61.9585,2738.5657
73162,8,2014-05-17,2014-05-29,2014-05-24,5,True,,27487,,9,12591,12591,1,12272.0,539.99,43.1992,13.4998,596.689
73163,8,2014-05-17,2014-05-29,2014-05-24,5,True,,27488,,9,23579,23579,1,12272.0,539.99,43.1992,13.4998,596.689
73164,8,2014-05-17,2014-05-29,2014-05-24,5,True,,27490,,9,27819,27819,1,12272.0,548.98,43.9184,13.7245,606.6229
73165,8,2014-05-17,2014-05-29,2014-05-24,5,True,,26302,,4,26701,26701,1,,1308.31,104.6648,32.7078,1445.6826
73166,8,2014-05-17,2014-05-29,2014-05-24,5,True,,26281,,4,22969,22969,1,,1263.82,101.1056,31.5955,1396.5211
73167,8,2014-05-17,2014-05-29,2014-05-24,5,True,,28247,,1,25917,25917,1,,2384.07,190.7256,59.6018,2634.3974
73168,8,2014-05-17,2014-05-29,2014-05-24,5,True,,15846,,6,22410,22410,1,12274.0,2447.05,195.764,61.1763,2703.9903
73169,8,2014-05-17,2014-05-29,2014-05-24,5,True,,24400,,1,18826,18826,1,,608.96,48.7168,15.224,672.9008
73170,8,2014-05-17,2014-05-29,2014-05-24,5,True,,23896,,1,28200,28200,1,,548.98,43.9184,13.7245,606.6229
73171,8,2014-05-17,2014-05-29,2014-05-24,5,True,,24311,,1,17324,17324,1,,624.97,49.9976,15.6243,690.5919
73172,8,2014-05-17,2014-05-29,2014-05-24,5,True,,29027,,6,27800,27800,1,12274.0,574.98,45.9984,14.3745,635.3529
73173,8,2014-05-17,2014-05-29,2014-05-24,5,True,,19109,,4,16984,16984,1,,1728.27,138.2616,43.2068,1909.7384
73174,8,2014-05-17,2014-05-29,2014-05-24,5,True,,27305,,10,26331,26331,1,12277.0,1714.97,137.1976,42.8743,1895.0419
73175,8,2014-05-17,2014-05-29,2014-05-24,5,True,,25502,,10,17370,17370,1,12277.0,1174.48,93.9584,29.362,1297.8004
73176,8,2014-05-17,2014-05-29,2014-05-24,5,True,,28741,,8,19935,19935,1,,1169.46,93.5568,29.2365,1292.2533
73177,8,2014-05-17,2014-05-29,2014-05-24,5,True,,11417,,7,21465,21465,1,,2419.06,193.5248,60.4765,2673.0613
73178,8,2014-05-17,2014-05-29,2014-05-24,5,True,,12011,,9,20231,20231,1,12272.0,742.35,59.388,18.5588,820.2968
73179,8,2014-05-17,2014-05-29,2014-05-24,5,True,,13649,,9,18977,18977,1,12272.0,2393.06,191.4448,59.8265,2644.3313
73180,8,2014-05-17,2014-05-29,2014-05-24,5,True,,13955,,9,14145,14145,1,12272.0,2443.55,195.484,61.0888,2700.1228
73181,8,2014-05-17,2014-05-29,2014-05-24,5,True,,26561,,9,21374,21374,1,12272.0,553.97,44.3176,13.8493,612.1369
73182,8,2014-05-17,2014-05-29,2014-05-24,5,True,,27470,,9,15573,15573,1,12272.0,588.96,47.1168,14.724,650.8008
73183,8,2014-05-17,2014-05-29,2014-05-24,5,True,,27483,,9,14770,14770,1,12272.0,599.47,47.9576,14.9868,662.4144
73184,8,2014-05-18,2014-05-30,2014-05-25,5,True,,22943,,9,24671,24671,1,12283.0,1700.99,136.0792,42.5248,1879.594
73185,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11142,,6,22812,22812,1,12285.0,120.0,9.6,3.0,132.6
73186,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11262,,6,29638,29638,1,12285.0,7.95,0.636,0.1988,8.7848
73187,8,2014-05-18,2014-05-30,2014-05-25,5,True,,26129,,9,13759,13759,1,12283.0,21.49,1.7192,0.5373,23.7465
73188,8,2014-05-18,2014-05-30,2014-05-25,5,True,,24472,,9,14461,14461,1,12283.0,12.94,1.0352,0.3235,14.2987
73189,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13511,,7,15491,15491,1,,2433.96,194.7168,60.849,2689.5258
73190,8,2014-05-18,2014-05-30,2014-05-25,5,True,,16572,,8,22653,22653,1,,2443.35,195.468,61.0838,2699.9018
73191,8,2014-05-18,2014-05-30,2014-05-25,5,True,,22617,,8,14133,14133,1,,806.76,64.5408,20.169,891.4698
73192,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13552,,7,21905,21905,1,,2344.26,187.5408,58.6065,2590.4073
73193,8,2014-05-18,2014-05-30,2014-05-25,5,True,,19301,,10,11462,11462,1,12288.0,589.98,47.1984,14.7495,651.9279
73194,8,2014-05-18,2014-05-30,2014-05-25,5,True,,29076,,4,20743,20743,1,,3.99,0.3192,0.0998,4.409
73195,8,2014-05-18,2014-05-30,2014-05-25,5,True,,28289,,4,14236,14236,1,,54.98,4.3984,1.3745,60.7529
73196,8,2014-05-18,2014-05-30,2014-05-25,5,True,,29035,,4,25625,25625,1,,28.98,2.3184,0.7245,32.0229
73197,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11300,,6,22168,22168,1,12285.0,41.93,3.3544,1.0483,46.3327
73198,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11091,,6,13550,13550,1,12285.0,27.28,2.1824,0.682,30.1444
73199,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11276,,6,24521,24521,1,12285.0,36.59,2.9272,0.9148,40.432
73200,8,2014-05-18,2014-05-30,2014-05-25,5,True,,25165,,4,21483,21483,1,,91.58,7.3264,2.2895,101.1959
73201,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11276,,6,24521,24521,1,12285.0,32.6,2.608,0.815,36.023
73202,8,2014-05-18,2014-05-30,2014-05-25,5,True,,19647,,6,12201,12201,1,12285.0,195.59,15.6472,4.8898,216.127
73203,8,2014-05-18,2014-05-30,2014-05-25,5,True,,23063,,4,20166,20166,1,,37.27,2.9816,0.9318,41.1834
73204,8,2014-05-18,2014-05-30,2014-05-25,5,True,,23400,,4,27992,27992,1,,29.99,2.3992,0.7498,33.139
73205,8,2014-05-18,2014-05-30,2014-05-25,5,True,,23301,,4,26263,26263,1,,56.96,4.5568,1.424,62.9408
73206,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13466,,6,23075,23075,1,12285.0,9.99,0.7992,0.2498,11.039
73207,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11652,,6,15052,15052,1,12285.0,78.98,6.3184,1.9745,87.2729
73208,8,2014-05-18,2014-05-30,2014-05-25,5,True,,17178,,4,13788,13788,1,,13.98,1.1184,0.3495,15.4479
73209,8,2014-05-18,2014-05-30,2014-05-25,5,True,,16212,,4,17988,17988,1,,39.98,3.1984,0.9995,44.1779
73210,8,2014-05-18,2014-05-30,2014-05-25,5,True,,15738,,4,21110,21110,1,,166.28,13.3024,4.157,183.7394
73211,8,2014-05-18,2014-05-30,2014-05-25,5,True,,21759,,6,20155,20155,1,12285.0,64.47,5.1576,1.6118,71.2394
73212,8,2014-05-18,2014-05-30,2014-05-25,5,True,,12406,,8,20881,20881,1,,35.0,2.8,0.875,38.675
73213,8,2014-05-18,2014-05-30,2014-05-25,5,True,,17855,,10,29246,29246,1,12288.0,149.98,11.9984,3.7495,165.7279
73214,8,2014-05-18,2014-05-30,2014-05-25,5,True,,24579,,8,21917,21917,1,,38.98,3.1184,0.9745,43.0729
73215,8,2014-05-18,2014-05-30,2014-05-25,5,True,,23599,,10,18617,18617,1,12288.0,42.93,3.4344,1.0733,47.4377
73216,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18630,,7,17818,17818,1,,48.97,3.9176,1.2243,54.1119
73217,8,2014-05-18,2014-05-30,2014-05-25,5,True,,27958,,10,13669,13669,1,12288.0,38.98,3.1184,0.9745,43.0729
73218,8,2014-05-18,2014-05-30,2014-05-25,5,True,,27187,,8,23010,23010,1,,7.28,0.5824,0.182,8.0444
73219,8,2014-05-18,2014-05-30,2014-05-25,5,True,,14371,,6,13044,13044,1,12285.0,37.29,2.9832,0.9323,41.2055
73220,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11668,,4,18479,18479,1,,74.98,5.9984,1.8745,82.8529
73221,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13306,,4,29681,29681,1,,71.97,5.7576,1.7993,79.5269
73222,8,2014-05-18,2014-05-30,2014-05-25,5,True,,12516,,8,12621,12621,1,,8.99,0.7192,0.2248,9.934
73223,8,2014-05-18,2014-05-30,2014-05-25,5,True,,12594,,10,26755,26755,1,12288.0,8.99,0.7192,0.2248,9.934
73224,8,2014-05-18,2014-05-30,2014-05-25,5,True,,12336,,10,22738,22738,1,12288.0,49.99,3.9992,1.2498,55.239
73225,8,2014-05-18,2014-05-30,2014-05-25,5,True,,16210,,4,28403,28403,1,,645.94,51.6752,16.1485,713.7637
73226,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18594,,4,19768,19768,1,,2325.96,186.0768,58.149,2570.1858
73227,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13918,,6,16000,16000,1,12285.0,2397.95,191.836,59.9488,2649.7348
73228,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18613,,4,24183,24183,1,,2341.97,187.3576,58.5493,2587.8769
73229,8,2014-05-18,2014-05-30,2014-05-25,5,True,,15530,,6,21384,21384,1,12285.0,846.46,67.7168,21.1615,935.3383
73230,8,2014-05-18,2014-05-30,2014-05-25,5,True,,15520,,4,22924,22924,1,,828.97,66.3176,20.7243,916.0119
73231,8,2014-05-18,2014-05-30,2014-05-25,5,True,,15472,,1,29577,29577,1,,777.44,62.1952,19.436,859.0712
73232,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18532,,1,22922,22922,1,,2345.22,187.6176,58.6305,2591.4681
73233,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18376,,4,12488,12488,1,,2369.97,189.5976,59.2493,2618.8169
73234,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18394,,1,26155,26155,1,,2297.28,183.7824,57.432,2538.4944
73235,8,2014-05-18,2014-05-30,2014-05-25,5,True,,27881,,7,18588,18588,1,,777.34,62.1872,19.4335,858.9607
73236,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18141,,10,18779,18779,1,12288.0,2420.34,193.6272,60.5085,2674.4757
73237,8,2014-05-18,2014-05-30,2014-05-25,5,True,,24481,,9,26997,26997,1,12283.0,1735.98,138.8784,43.3995,1918.2579
73238,8,2014-05-18,2014-05-30,2014-05-25,5,True,,26652,,9,19919,19919,1,12283.0,1155.48,92.4384,28.887,1276.8054
73239,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13020,,9,25037,25037,1,12283.0,539.99,43.1992,13.4998,596.689
73240,8,2014-05-18,2014-05-30,2014-05-25,5,True,,26305,,1,29447,29447,1,,1223.84,97.9072,30.596,1352.3432
73241,8,2014-05-18,2014-05-30,2014-05-25,5,True,,16494,,9,15915,15915,1,12283.0,2382.93,190.6344,59.5733,2633.1377
73242,8,2014-05-18,2014-05-30,2014-05-25,5,True,,25856,,4,15780,15780,1,,750.3,60.024,18.7575,829.0815
73243,8,2014-05-18,2014-05-30,2014-05-25,5,True,,28078,,1,26037,26037,1,,2433.04,194.6432,60.826,2688.5092
73244,8,2014-05-18,2014-05-30,2014-05-25,5,True,,24337,,1,15149,15149,1,,600.46,48.0368,15.0115,663.5083
73245,8,2014-05-18,2014-05-30,2014-05-25,5,True,,20670,,6,29463,29463,1,12285.0,1179.47,94.3576,29.4868,1303.3144
73246,8,2014-05-18,2014-05-30,2014-05-25,5,True,,22036,,4,19949,19949,1,,1155.48,92.4384,28.887,1276.8054
73247,8,2014-05-18,2014-05-30,2014-05-25,5,True,,21297,,1,17870,17870,1,,1735.98,138.8784,43.3995,1918.2579
73248,8,2014-05-18,2014-05-30,2014-05-25,5,True,,18804,,4,14538,14538,1,,1810.46,144.8368,45.2615,2000.5583
73249,8,2014-05-18,2014-05-30,2014-05-25,5,True,,22600,,10,18114,18114,1,12288.0,1735.98,138.8784,43.3995,1918.2579
73250,8,2014-05-18,2014-05-30,2014-05-25,5,True,,19309,,7,27442,27442,1,,1735.98,138.8784,43.3995,1918.2579
73251,8,2014-05-18,2014-05-30,2014-05-25,5,True,,22391,,8,16933,16933,1,,1174.48,93.9584,29.362,1297.8004
73252,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13580,,8,28968,28968,1,,574.98,45.9984,14.3745,635.3529
73253,8,2014-05-18,2014-05-30,2014-05-25,5,True,,11930,,9,22060,22060,1,12283.0,742.35,59.388,18.5588,820.2968
73254,8,2014-05-18,2014-05-30,2014-05-25,5,True,,13645,,9,14521,14521,1,12283.0,2398.05,191.844,59.9513,2649.8453
73255,8,2014-05-18,2014-05-30,2014-05-25,5,True,,26923,,9,26451,26451,1,12283.0,539.99,43.1992,13.4998,596.689
73256,8,2014-05-19,2014-05-31,2014-05-26,5,True,,14038,,9,21572,21572,1,12294.0,2393.06,191.4448,59.8265,2644.3313
73257,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11711,,6,27756,27756,1,12296.0,120.0,9.6,3.0,132.6
73258,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11881,,4,13617,13617,1,,7.95,0.636,0.1988,8.7848
73259,8,2014-05-19,2014-05-31,2014-05-26,5,True,,28617,,1,26386,26386,1,,178.98,14.3184,4.4745,197.7729
73260,8,2014-05-19,2014-05-31,2014-05-26,5,True,,18443,,9,20844,20844,1,12294.0,60.47,4.8376,1.5118,66.8194
73261,8,2014-05-19,2014-05-31,2014-05-26,5,True,,13008,,9,15653,15653,1,12294.0,61.96,4.9568,1.549,68.4658
73262,8,2014-05-19,2014-05-31,2014-05-26,5,True,,15805,,9,21232,21232,1,12294.0,34.99,2.7992,0.8748,38.664
73263,8,2014-05-19,2014-05-31,2014-05-26,5,True,,17319,,9,20776,20776,1,12294.0,8.99,0.7192,0.2248,9.934
73264,8,2014-05-19,2014-05-31,2014-05-26,5,True,,13624,,9,29070,29070,1,12294.0,54.99,4.3992,1.3748,60.764
73265,8,2014-05-19,2014-05-31,2014-05-26,5,True,,26406,,7,19696,19696,1,,2334.46,186.7568,58.3615,2579.5783
73266,8,2014-05-19,2014-05-31,2014-05-26,5,True,,16573,,10,20338,20338,1,12299.0,819.48,65.5584,20.487,905.5254
73267,8,2014-05-19,2014-05-31,2014-05-26,5,True,,25786,,7,15220,15220,1,,2329.98,186.3984,58.2495,2574.6279
73268,8,2014-05-19,2014-05-31,2014-05-26,5,True,,24841,,7,14112,14112,1,,2319.26,185.5408,57.9815,2562.7823
73269,8,2014-05-19,2014-05-31,2014-05-26,5,True,,23621,,7,23355,23355,1,,2309.97,184.7976,57.7493,2552.5169
73270,8,2014-05-19,2014-05-31,2014-05-26,5,True,,14950,,10,19504,19504,1,12299.0,2354.99,188.3992,58.8748,2602.264
73271,8,2014-05-19,2014-05-31,2014-05-26,5,True,,15046,,10,25365,25365,1,12299.0,2364.98,189.1984,59.1245,2613.3029
73272,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11650,,4,14604,14604,1,,53.99,4.3192,1.3498,59.659
73273,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11315,,1,12190,12190,1,,2.29,0.1832,0.0573,2.5305
73274,8,2014-05-19,2014-05-31,2014-05-26,5,True,,13758,,6,17817,17817,1,12296.0,28.99,2.3192,0.7248,32.034
73275,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11784,,6,25101,25101,1,12296.0,69.97,5.5976,1.7493,77.3169
73276,8,2014-05-19,2014-05-31,2014-05-26,5,True,,12054,,6,14153,14153,1,12296.0,69.97,5.5976,1.7493,77.3169
73277,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11868,,6,12519,12519,1,12296.0,93.49,7.4792,2.3373,103.3065
73278,8,2014-05-19,2014-05-31,2014-05-26,5,True,,21623,,1,14649,14649,1,,9.99,0.7992,0.2498,11.039
73279,8,2014-05-19,2014-05-31,2014-05-26,5,True,,20469,,1,24990,24990,1,,49.97,3.9976,1.2493,55.2169
73280,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11507,,6,11681,11681,1,12296.0,119.98,9.5984,2.9995,132.5779
73281,8,2014-05-19,2014-05-31,2014-05-26,5,True,,16855,,6,12129,12129,1,12296.0,78.98,6.3184,1.9745,87.2729
73282,8,2014-05-19,2014-05-31,2014-05-26,5,True,,19832,,4,23504,23504,1,,69.99,5.5992,1.7498,77.339
73283,8,2014-05-19,2014-05-31,2014-05-26,5,True,,19835,,1,20005,20005,1,,78.98,6.3184,1.9745,87.2729
73284,8,2014-05-19,2014-05-31,2014-05-26,5,True,,16837,,6,20989,20989,1,12296.0,69.99,5.5992,1.7498,77.339
73285,8,2014-05-19,2014-05-31,2014-05-26,5,True,,19210,,4,21811,21811,1,,4.99,0.3992,0.1248,5.514
73286,8,2014-05-19,2014-05-31,2014-05-26,5,True,,16966,,4,12086,12086,1,,4.99,0.3992,0.1248,5.514
73287,8,2014-05-19,2014-05-31,2014-05-26,5,True,,16062,,1,19862,19862,1,,7.28,0.5824,0.182,8.0444
73288,8,2014-05-19,2014-05-31,2014-05-26,5,True,,15324,,2,24092,24092,1,,50.94,4.0752,1.2735,56.2887
73289,8,2014-05-19,2014-05-31,2014-05-26,5,True,,23494,,6,29087,29087,1,12296.0,89.97,7.1976,2.2493,99.4169
73290,8,2014-05-19,2014-05-31,2014-05-26,5,True,,18604,,6,16841,16841,1,12296.0,21.98,1.7584,0.5495,24.2879
73291,8,2014-05-19,2014-05-31,2014-05-26,5,True,,28422,,7,23093,23093,1,,34.89,2.7912,0.8723,38.5535
73292,8,2014-05-19,2014-05-31,2014-05-26,5,True,,15670,,7,16894,16894,1,,114.96,9.1968,2.874,127.0308
73293,8,2014-05-19,2014-05-31,2014-05-26,5,True,,27888,,7,25305,25305,1,,22.93,1.8344,0.5733,25.3377
73294,8,2014-05-19,2014-05-31,2014-05-26,5,True,,16435,,10,23735,23735,1,12299.0,6.28,0.5024,0.157,6.9394
73295,8,2014-05-19,2014-05-31,2014-05-26,5,True,,24134,,7,17158,17158,1,,4.99,0.3992,0.1248,5.514
73296,8,2014-05-19,2014-05-31,2014-05-26,5,True,,17760,,10,27742,27742,1,12299.0,59.98,4.7984,1.4995,66.2779
73297,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11418,,8,21901,21901,1,,39.98,3.1984,0.9995,44.1779
73298,8,2014-05-19,2014-05-31,2014-05-26,5,True,,12891,,1,19592,19592,1,,21.98,1.7584,0.5495,24.2879
73299,8,2014-05-19,2014-05-31,2014-05-26,5,True,,12899,,4,16475,16475,1,,96.46,7.7168,2.4115,106.5883
73300,8,2014-05-19,2014-05-31,2014-05-26,5,True,,14274,,6,13257,13257,1,12296.0,74.98,5.9984,1.8745,82.8529
73301,8,2014-05-19,2014-05-31,2014-05-26,5,True,,12527,,4,26500,26500,1,,86.96,6.9568,2.174,96.0908
73302,8,2014-05-19,2014-05-31,2014-05-26,5,True,,20649,,4,11731,11731,1,,2487.89,199.0312,62.1973,2749.1185
73303,8,2014-05-19,2014-05-31,2014-05-26,5,True,,18808,,4,19112,19112,1,,2411.94,192.9552,60.2985,2665.1937
73304,8,2014-05-19,2014-05-31,2014-05-26,5,True,,18838,,4,11703,11703,1,,2376.96,190.1568,59.424,2626.5408
73305,8,2014-05-19,2014-05-31,2014-05-26,5,True,,18582,,1,24030,24030,1,,2318.96,185.5168,57.974,2562.4508
73306,8,2014-05-19,2014-05-31,2014-05-26,5,True,,15527,,4,28183,28183,1,,839.48,67.1584,20.987,927.6254
73307,8,2014-05-19,2014-05-31,2014-05-26,5,True,,15532,,4,20574,20574,1,,806.76,64.5408,20.169,891.4698
73308,8,2014-05-19,2014-05-31,2014-05-26,5,True,,13712,,1,24553,24553,1,,2322.28,185.7824,58.057,2566.1194
73309,8,2014-05-19,2014-05-31,2014-05-26,5,True,,12214,,10,29063,29063,1,12299.0,2422.54,193.8032,60.5635,2676.9067
73310,8,2014-05-19,2014-05-31,2014-05-26,5,True,,22926,,9,29602,29602,1,12294.0,1754.98,140.3984,43.8745,1939.2529
73311,8,2014-05-19,2014-05-31,2014-05-26,5,True,,18766,,9,25774,25774,1,12294.0,1174.48,93.9584,29.362,1297.8004
73312,8,2014-05-19,2014-05-31,2014-05-26,5,True,,18464,,9,12337,12337,1,12294.0,1120.49,89.6392,28.0123,1238.1415
73313,8,2014-05-19,2014-05-31,2014-05-26,5,True,,11929,,9,16666,16666,1,12294.0,784.47,62.7576,19.6118,866.8394
73314,8,2014-05-19,2014-05-31,2014-05-26,5,True,,28666,,1,27677,27677,1,,1243.84,99.5072,31.096,1374.4432
73315,8,2014-05-19,2014-05-31,2014-05-26,5,True,,26644,,1,19518,19518,1,,756.33,60.5064,18.9083,835.7447
73316,8,2014-05-19,2014-05-31,2014-05-26,5,True,,26283,,4,22604,22604,1,,1299.83,103.9864,32.4958,1436.3122
73317,8,2014-05-19,2014-05-31,2014-05-26,5,True,,26286,,4,25212,25212,1,,1259.07,100.7256,31.4768,1391.2724
73318,8,2014-05-19,2014-05-31,2014-05-26,5,True,,24326,,1,14286,14286,1,,556.26,44.5008,13.9065,614.6673
73319,8,2014-05-19,2014-05-31,2014-05-26,5,True,,24328,,4,16383,16383,1,,574.98,45.9984,14.3745,635.3529
73320,8,2014-05-19,2014-05-31,2014-05-26,5,True,,21932,,4,14238,14238,1,,1158.46,92.6768,28.9615,1280.0983
73321,8,2014-05-19,2014-05-31,2014-05-26,5,True,,21293,,4,21510,21510,1,,1763.97,141.1176,44.0993,1949.1869
73322,8,2014-05-19,2014-05-31,2014-05-26,5,True,,22608,,10,20021,20021,1,12299.0,1744.97,139.5976,43.6243,1928.1919
73323,8,2014-05-19,2014-05-31,2014-05-26,5,True,,19292,,7,15601,15601,1,,1735.98,138.8784,43.3995,1918.2579
73324,8,2014-05-19,2014-05-31,2014-05-26,5,True,,25603,,10,21259,21259,1,12299.0,1169.46,93.5568,29.2365,1292.2533
73325,8,2014-05-19,2014-05-31,2014-05-26,5,True,,25604,,10,25816,25816,1,12299.0,1174.48,93.9584,29.362,1297.8004
73326,8,2014-05-19,2014-05-31,2014-05-26,5,True,,20926,,7,27152,27152,1,,1120.49,89.6392,28.0123,1238.1415
73327,8,2014-05-19,2014-05-31,2014-05-26,5,True,,25596,,8,15217,15217,1,,539.99,43.1992,13.4998,596.689
73328,8,2014-05-19,2014-05-31,2014-05-26,5,True,,27817,,10,26768,26768,1,12299.0,563.77,45.1016,14.0943,622.9659
73329,8,2014-05-19,2014-05-31,2014-05-26,5,True,,25597,,8,26432,26432,1,,539.99,43.1992,13.4998,596.689
73330,8,2014-05-19,2014-05-31,2014-05-26,5,True,,25571,,8,13605,13605,1,,588.96,47.1168,14.724,650.8008
73331,8,2014-05-19,2014-05-31,2014-05-26,5,True,,12239,,10,15675,15675,1,12299.0,2428.05,194.244,60.7013,2682.9953
73332,8,2014-05-19,2014-05-31,2014-05-26,5,True,,12216,,10,19809,19809,1,12299.0,2452.04,196.1632,61.301,2709.5042
73333,8,2014-05-19,2014-05-31,2014-05-26,5,True,,14345,,9,19782,19782,1,12294.0,742.35,59.388,18.5588,820.2968
73334,8,2014-05-19,2014-05-31,2014-05-26,5,True,,27872,,9,17252,17252,1,12294.0,2393.06,191.4448,59.8265,2644.3313
73335,8,2014-05-19,2014-05-31,2014-05-26,5,True,,13964,,9,20490,20490,1,12294.0,2393.06,191.4448,59.8265,2644.3313
73336,8,2014-05-19,2014-05-31,2014-05-26,5,True,,13118,,9,11858,11858,1,12294.0,1249.84,99.9872,31.246,1381.0732
73337,8,2014-05-19,2014-05-31,2014-05-26,5,True,,13632,,9,15218,15218,1,12294.0,2447.05,195.764,61.1763,2703.9903
73338,8,2014-05-20,2014-06-01,2014-05-27,5,True,,14032,,9,19959,19959,1,12305.0,2419.06,193.5248,60.4765,2673.0613
73339,8,2014-05-20,2014-06-01,2014-05-27,5,True,,16167,,9,13955,13955,1,12305.0,69.97,5.5976,1.7493,77.3169
73340,8,2014-05-20,2014-06-01,2014-05-27,5,True,,14684,,9,15419,15419,1,12305.0,31.27,2.5016,0.7818,34.5534
73341,8,2014-05-20,2014-06-01,2014-05-27,5,True,,20222,,9,17766,17766,1,12305.0,60.47,4.8376,1.5118,66.8194
73342,8,2014-05-20,2014-06-01,2014-05-27,5,True,,27595,,9,11465,11465,1,12305.0,64.47,5.1576,1.6118,71.2394
73343,8,2014-05-20,2014-06-01,2014-05-27,5,True,,24245,,9,21781,21781,1,12305.0,17.27,1.3816,0.4318,19.0834
73344,8,2014-05-20,2014-06-01,2014-05-27,5,True,,17292,,9,25163,25163,1,12305.0,53.99,4.3192,1.3498,59.659
73345,8,2014-05-20,2014-06-01,2014-05-27,5,True,,13623,,9,26235,26235,1,12305.0,54.99,4.3992,1.3748,60.764
73346,8,2014-05-20,2014-06-01,2014-05-27,5,True,,11966,,9,21962,21962,1,12305.0,24.49,1.9592,0.6123,27.0615
73347,8,2014-05-20,2014-06-01,2014-05-27,5,True,,13504,,7,15115,15115,1,,2344.96,187.5968,58.624,2591.1808
73348,8,2014-05-20,2014-06-01,2014-05-27,5,True,,23603,,7,28459,28459,1,,2372.95,189.836,59.3238,2622.1098
73349,8,2014-05-20,2014-06-01,2014-05-27,5,True,,15619,,10,16976,16976,1,12310.0,2329.98,186.3984,58.2495,2574.6279
